time,wx (rad/s),wy (rad/s),wz (rad/s)
24.452471,-0.01,-0.01,0.00
24.457305,0.01,-0.01,0.00
24.458115,-0.02,0.05,0.00
24.458405,-0.01,-0.01,0.01
24.460389,0.01,-0.04,-0.02
24.462318,0.00,0.01,0.00
24.465085,-0.02,0.01,0.01
24.466300,0.01,-0.01,-0.00
24.468729,-0.01,0.02,0.01
24.471805,-0.02,0.01,-0.01
24.472597,0.02,-0.04,0.00
24.475462,0.00,0.01,-0.01
24.476439,-0.03,0.05,0.00
24.479069,0.02,-0.03,0.00
24.480764,0.01,-0.00,-0.01
24.482578,-0.02,0.00,0.00
24.485327,0.02,-0.02,0.00
24.488926,-0.01,0.02,0.00
24.489387,-0.02,0.00,0.01
24.490517,0.02,-0.01,-0.01
24.491988,-0.02,0.03,0.00
24.494388,-0.02,0.01,0.00
24.496189,0.01,-0.01,-0.00
24.498224,-0.01,0.00,0.00
24.500486,-0.01,0.03,0.01
24.502323,-0.01,0.01,0.00
24.506493,0.00,-0.01,-0.01
24.507114,-0.00,-0.00,0.01
24.508498,-0.01,0.01,-0.00
24.510736,-0.00,-0.00,0.01
24.512231,0.01,-0.01,0.01
24.514526,-0.00,0.03,0.00
24.516215,-0.01,-0.01,0.00
24.518746,0.01,-0.00,-0.01
24.524708,-0.02,0.03,0.00
24.525290,-0.02,0.01,-0.01
24.525488,0.01,-0.03,0.00
24.526661,-0.00,0.01,-0.01
24.528354,-0.00,0.02,-0.00
24.530330,-0.00,-0.01,0.00
24.532403,0.00,-0.01,-0.01
24.535830,-0.00,0.01,-0.00
24.537332,-0.00,0.01,0.00
24.538378,-0.00,0.03,0.00
24.540335,-0.01,-0.02,-0.00
24.542102,0.01,-0.05,0.00
24.544066,-0.01,0.03,-0.00
24.546399,-0.01,-0.00,0.02
24.548187,0.00,0.01,-0.02
24.551318,-0.00,0.02,-0.01
24.552348,-0.00,-0.00,0.01
24.554461,0.00,0.01,-0.00
24.556044,0.00,-0.00,0.00
24.558209,-0.01,-0.01,0.01
24.560209,-0.00,-0.01,-0.00
24.562156,-0.00,0.00,0.01
24.563975,-0.01,0.03,-0.02
24.566127,-0.00,-0.03,-0.00
24.568160,0.00,0.01,0.00
24.570485,-0.01,0.02,0.00
24.572149,-0.01,0.01,0.00
24.574460,0.00,-0.01,0.01
24.576058,-0.01,-0.02,0.01
24.578618,0.00,-0.01,-0.01
24.580266,-0.01,0.03,0.00
24.582115,-0.01,-0.01,-0.00
24.584499,0.00,-0.03,0.00
24.590168,-0.00,0.02,-0.00
24.590736,-0.01,0.01,0.01
24.590953,-0.01,0.00,0.01
24.591932,-0.01,0.03,0.00
24.595032,-0.02,-0.03,-0.01
24.596267,0.01,-0.03,0.00
24.598508,-0.01,0.01,0.01
24.600274,-0.02,0.04,0.01
24.602502,-0.00,-0.03,0.00
24.608447,0.01,-0.01,-0.01
24.608858,-0.02,0.02,-0.01
24.609101,0.01,-0.04,0.01
24.610310,0.01,-0.01,-0.00
24.612467,-0.02,0.03,0.01
24.614671,0.00,0.00,-0.00
24.616688,-0.00,-0.00,-0.01
24.618993,-0.01,-0.00,-0.01
24.620231,0.01,-0.03,0.01
24.623054,-0.01,0.04,0.01
24.626642,-0.01,0.06,-0.00
24.626905,0.00,-0.03,-0.00
24.628245,0.01,-0.01,-0.00
24.630359,-0.02,0.03,0.00
24.632295,-0.01,0.04,-0.00
24.634958,-0.00,0.01,0.01
24.640043,-0.00,-0.05,0.01
24.640758,0.01,-0.03,-0.00
24.641280,-0.00,0.04,-0.00
24.643070,-0.01,0.00,0.01
24.645756,0.00,-0.03,0.01
24.647826,0.00,0.01,-0.00
24.648509,-0.02,0.03,-0.00
24.651557,0.01,-0.02,0.01
24.652276,0.01,-0.01,0.01
24.655173,-0.01,0.01,-0.01
24.656721,-0.00,0.00,-0.00
24.658886,-0.01,0.01,-0.01
24.660114,-0.00,-0.00,-0.00
24.662895,-0.01,0.01,0.01
24.664839,-0.00,-0.01,0.00
24.666751,0.00,0.00,-0.00
24.668058,-0.01,-0.00,0.01
24.671514,-0.00,0.02,-0.01
24.674154,-0.00,0.02,0.01
24.674607,-0.01,-0.01,-0.01
24.677279,-0.00,-0.01,0.00
24.679008,-0.00,0.00,0.01
24.680802,-0.00,0.01,0.01
24.684011,-0.01,0.05,-0.01
24.684452,-0.01,-0.01,-0.01
24.688389,0.00,-0.03,-0.00
24.689271,0.00,-0.01,0.01
24.692387,-0.01,0.04,0.01
24.692886,-0.00,-0.00,0.00
24.695007,0.01,-0.02,-0.00
24.696554,-0.02,0.01,-0.01
24.699979,0.00,-0.00,-0.01
24.700384,0.01,-0.01,0.00
24.709193,-0.02,0.05,0.00
24.709956,0.01,-0.05,-0.00
24.710294,0.01,-0.03,-0.01
24.710560,-0.02,0.04,0.00
24.710817,0.01,-0.02,0.01
24.712861,-0.00,0.03,0.00
24.716269,-0.03,0.04,-0.01
24.716707,0.01,-0.05,0.00
24.720499,0.01,0.01,0.00
24.721135,-0.03,0.05,0.00
24.726198,0.01,-0.01,-0.00
24.727040,-0.00,0.01,-0.00
24.727361,-0.01,-0.01,0.01
24.729584,0.00,-0.03,0.00
24.730742,-0.00,0.02,0.01
24.732749,-0.02,0.01,0.00
24.735015,0.01,-0.03,-0.00
24.739118,-0.01,0.02,-0.01
24.739918,-0.01,0.01,0.00
24.741902,0.00,-0.01,-0.01
24.742380,0.00,-0.00,0.01
24.745463,-0.02,0.01,0.00
24.747940,0.01,-0.02,0.00
24.748453,0.01,0.00,-0.00
24.751505,-0.01,0.01,-0.00
24.753919,0.01,-0.05,-0.00
24.757703,0.02,-0.00,-0.01
24.758539,-0.03,0.06,0.01
24.758871,0.01,-0.06,-0.00
24.760635,0.00,0.01,0.00
24.763093,-0.02,0.03,0.00
24.764520,0.00,0.00,0.00
24.767799,-0.00,0.00,0.01
24.768237,-0.01,0.01,-0.00
24.773288,-0.01,-0.02,-0.00
24.774094,0.01,-0.02,-0.00
24.774999,-0.02,0.06,0.01
24.778315,-0.02,0.03,0.02
24.778731,0.02,-0.04,-0.01
24.782170,-0.01,0.01,-0.00
24.782869,-0.02,0.00,0.00
24.785735,0.00,0.03,0.00
24.788298,-0.01,0.00,0.01
24.789193,-0.00,-0.03,-0.00
24.791271,0.00,-0.02,-0.00
24.792783,-0.00,0.02,0.01
24.795316,-0.01,0.03,-0.00
24.797128,-0.01,0.00,0.00
24.799446,-0.00,-0.01,-0.01
24.800847,0.00,-0.01,0.00
24.808126,0.00,0.00,-0.00
24.808823,-0.00,0.02,0.01
24.809330,-0.02,-0.01,0.00
24.810255,0.00,-0.03,-0.01
24.810552,0.00,0.01,-0.01
24.812912,-0.02,0.03,0.01
24.814759,0.01,-0.04,0.01
24.817150,0.01,-0.03,-0.00
24.819029,-0.02,0.04,-0.01
24.828012,0.00,-0.01,-0.00
24.828726,-0.00,-0.01,0.00
24.829059,-0.01,0.00,0.01
24.829296,0.00,-0.00,0.00
24.829536,-0.01,0.01,-0.01
24.831623,-0.01,-0.01,0.00
24.832883,0.00,-0.02,0.01
24.834814,-0.00,0.04,-0.00
24.836828,-0.02,0.04,0.00
24.838860,0.01,-0.05,-0.00
24.840491,-0.00,0.01,0.00
24.843757,-0.01,0.00,0.00
24.844929,0.01,-0.01,0.01
24.847804,-0.01,0.01,-0.00
24.848347,-0.01,0.01,-0.01
24.850755,-0.01,-0.00,0.00
24.853271,0.01,-0.02,0.01
24.855615,-0.02,0.04,-0.00
24.857088,-0.00,-0.00,0.01
24.859118,0.01,-0.04,-0.00
24.860610,-0.00,-0.01,0.00
24.864315,-0.02,0.04,0.00
24.864792,-0.00,0.04,0.01
24.868115,-0.01,-0.03,0.01
24.870217,0.00,-0.04,-0.00
24.873386,0.00,-0.01,0.00
24.874138,-0.02,0.04,0.01
24.876203,-0.00,0.00,-0.01
24.876659,-0.00,-0.02,-0.01
24.880086,-0.01,-0.01,-0.01
24.882111,-0.00,-0.01,0.00
24.882840,0.00,-0.01,0.01
24.884773,-0.00,0.01,0.00
24.887898,-0.02,0.02,0.01
24.889845,0.01,-0.02,-0.01
24.892085,-0.02,0.03,-0.01
24.892694,-0.02,0.02,0.00
24.896632,0.01,-0.03,0.01
24.897260,-0.01,0.02,-0.00
24.899998,-0.01,-0.01,0.00
24.902065,0.01,-0.01,-0.01
24.909240,-0.02,0.03,-0.00
24.910018,-0.00,-0.01,0.00
24.910292,0.01,-0.03,-0.00
24.910551,-0.01,0.03,0.00
24.910804,-0.01,0.01,0.01
24.913146,0.01,-0.01,-0.00
24.915939,-0.01,0.01,-0.00
24.917999,-0.00,0.02,-0.00
24.919227,-0.00,-0.02,0.00
24.921100,-0.00,-0.00,0.01
24.924004,-0.01,0.02,-0.01
24.925509,-0.02,0.00,0.00
24.927540,-0.01,-0.03,-0.00
24.928935,0.01,-0.00,-0.01
24.931283,-0.02,0.04,0.01
24.933109,-0.02,0.02,0.00
24.935409,0.02,-0.03,-0.00
24.938818,-0.01,0.03,-0.00
24.939636,-0.01,0.01,0.00
24.942502,0.01,-0.02,0.01
24.942975,0.00,-0.01,0.00
24.946137,-0.02,0.03,-0.00
24.946830,-0.01,0.01,0.00
24.950262,0.00,-0.06,0.01
24.950923,-0.00,0.02,-0.01
24.953924,-0.02,0.03,0.01
24.956465,-0.00,-0.00,0.01
24.957382,0.00,0.01,-0.01
24.959435,-0.02,-0.01,-0.01
24.961055,0.01,-0.03,-0.01
24.963579,-0.01,0.03,0.01
24.965212,-0.01,0.01,0.01
24.967342,0.01,-0.03,-0.00
24.970853,0.00,-0.00,-0.00
24.971585,-0.01,-0.00,0.01
24.973226,0.00,0.01,0.00
24.976276,-0.01,0.01,0.00
24.976905,-0.01,-0.00,-0.00
24.980499,-0.01,0.01,0.00
24.980946,-0.01,0.03,-0.00
24.984395,-0.01,0.01,-0.01
24.985180,0.01,-0.03,-0.00
24.988349,-0.01,0.01,0.01
24.989276,-0.01,0.01,0.01
24.992289,0.01,-0.01,0.01
24.994679,-0.01,0.02,-0.01
24.995126,-0.01,0.01,-0.01
24.997168,-0.00,-0.03,0.01
24.999540,-0.00,0.02,-0.00
25.001103,-0.01,0.03,0.01
25.008255,0.00,-0.03,-0.00
25.009143,0.00,-0.01,-0.01
25.009491,-0.01,0.02,-0.00
25.009753,-0.01,0.00,0.00
25.011250,0.00,-0.02,0.00
25.014998,-0.00,0.02,-0.01
25.015459,-0.02,0.05,-0.01
25.018670,0.00,-0.03,0.02
25.027017,0.01,-0.02,0.01
25.027826,-0.03,0.05,0.00
25.028138,-0.02,-0.00,0.01
25.028392,0.02,-0.04,-0.00
25.028667,-0.03,0.05,-0.00
25.029868,-0.03,0.02,-0.00
25.032735,0.02,-0.05,-0.00
25.033272,-0.02,0.03,0.01
25.036719,-0.00,-0.01,0.00
25.037343,0.01,-0.02,-0.01
25.040381,-0.01,-0.02,0.00
25.043694,-0.00,-0.00,-0.00
25.044136,-0.00,0.02,-0.01
25.046450,-0.01,0.03,0.00
25.047187,-0.01,0.00,-0.01
25.050595,-0.00,-0.02,-0.01
25.051051,-0.00,-0.03,-0.01
25.058195,-0.01,0.03,0.01
25.058996,-0.02,0.01,0.01
25.059275,-0.00,-0.03,-0.00
25.059515,0.01,-0.02,-0.02
25.062348,-0.02,0.05,-0.01
25.064602,-0.02,0.03,0.00
25.065376,0.01,-0.03,0.01
25.068553,-0.02,0.05,-0.01
25.069919,-0.01,-0.04,0.01
25.071869,0.02,-0.04,-0.01
25.073446,-0.02,0.00,0.02
25.076697,0.00,-0.02,-0.00
25.077967,0.01,-0.01,-0.01
25.080486,-0.02,0.03,0.00
25.083004,0.00,0.00,-0.01
25.083428,-0.01,0.02,0.01
25.086571,-0.02,-0.01,-0.01
25.089452,0.02,-0.03,0.00
25.090128,-0.02,0.02,0.01
25.092805,-0.01,0.02,0.00
25.093310,-0.00,0.00,-0.01
25.096860,-0.01,-0.00,-0.01
25.097326,-0.01,-0.03,0.00
25.100594,0.01,-0.01,0.01
25.101793,-0.02,0.02,0.01
25.107648,0.01,-0.03,0.00
25.108366,0.01,-0.01,-0.01
25.108637,-0.03,0.04,-0.01
25.111422,0.01,-0.03,-0.00
25.111899,0.02,-0.03,-0.00
25.115362,-0.02,0.03,-0.00
25.116321,-0.00,-0.04,0.02
25.117950,0.01,-0.02,0.00
25.128220,-0.00,0.04,0.00
25.129222,-0.02,0.02,0.00
25.129550,0.01,-0.04,-0.01
25.129788,0.01,-0.01,0.00
25.130032,-0.02,0.03,0.00
25.130285,0.01,-0.04,0.00
25.133521,-0.00,0.01,0.00
25.134013,-0.03,0.02,-0.01
25.137386,0.01,-0.03,-0.01
25.137891,0.00,-0.01,-0.00
25.142161,-0.01,0.03,-0.01
25.142960,-0.01,0.00,-0.00
25.143524,-0.00,0.01,0.00
25.146828,-0.01,0.00,0.01
25.147308,0.00,-0.00,-0.00
25.150534,-0.01,-0.01,0.00
25.151278,0.00,-0.02,0.00
25.155079,-0.00,0.00,0.00
25.158027,-0.01,-0.00,0.00
25.158506,-0.00,-0.02,-0.01
25.159558,0.00,0.01,-0.01
25.163048,-0.02,0.04,-0.01
25.163517,0.00,-0.04,0.00
25.166863,0.00,-0.01,-0.01
25.167604,-0.00,0.03,0.00
25.172817,-0.02,0.00,0.01
25.173685,0.01,-0.02,0.00
25.173981,-0.00,-0.00,-0.00
25.176649,-0.02,0.01,-0.00
25.177605,-0.00,-0.02,-0.00
25.180762,0.01,-0.02,0.01
25.181658,-0.03,0.05,-0.00
25.184952,-0.01,-0.03,0.00
25.188387,0.02,-0.01,-0.01
25.189214,-0.01,0.03,0.00
25.192025,-0.01,-0.02,0.00
25.192422,0.01,-0.02,-0.00
25.193625,-0.01,0.01,-0.01
25.197422,-0.01,0.02,-0.00
25.197821,-0.00,0.00,0.00
25.200700,-0.01,0.02,-0.00
25.201504,-0.01,0.01,-0.00
25.209718,0.01,-0.04,0.02
25.210469,-0.01,0.00,-0.00
25.210721,-0.00,0.03,0.01
25.210973,-0.01,-0.02,-0.01
25.213291,0.01,-0.03,0.00
25.213758,-0.02,0.06,-0.01
25.217365,-0.01,0.06,-0.00
25.217775,-0.01,-0.05,-0.00
25.220317,0.01,-0.02,0.00
25.232192,-0.01,0.02,-0.00
25.232925,-0.01,0.01,0.01
25.233353,0.00,-0.02,0.01
25.233577,-0.01,-0.01,-0.00
25.233775,-0.01,-0.00,-0.01
25.234011,-0.01,0.00,-0.00
25.234222,-0.01,0.01,0.00
25.237262,-0.01,0.01,0.01
25.244650,0.01,-0.01,-0.01
25.245508,-0.01,0.00,0.00
25.246041,-0.01,0.00,-0.00
25.246255,-0.00,0.01,0.00
25.246446,-0.01,0.00,-0.01
25.247700,0.00,-0.02,0.00
25.250814,0.00,-0.01,0.00
25.253216,-0.00,-0.01,0.01
25.256540,-0.00,0.02,-0.00
25.257375,-0.01,0.02,-0.01
25.258097,-0.00,-0.02,-0.01
25.259506,-0.00,0.00,-0.01
25.262144,-0.01,0.03,0.00
25.263700,-0.01,-0.00,-0.00
25.266145,0.00,0.00,-0.01
25.267697,-0.02,-0.01,0.01
25.270036,-0.00,-0.01,-0.00
25.274116,-0.01,-0.01,-0.01
25.274512,-0.00,0.02,0.02
25.276738,-0.02,0.03,0.00
25.279185,0.01,0.02,-0.01
25.279667,-0.01,-0.02,-0.00
25.282428,0.01,-0.05,0.01
25.285105,0.00,-0.01,0.01
25.288840,-0.02,0.06,0.01
25.289772,-0.01,-0.03,-0.01
25.290080,0.01,-0.05,-0.01
25.292788,-0.01,0.00,0.00
25.294036,-0.01,0.01,0.00
25.296182,0.01,-0.02,0.01
25.299066,0.00,-0.02,-0.00
25.299684,-0.01,0.02,0.00
25.302334,-0.01,0.02,-0.01
25.308290,0.00,-0.02,-0.01
25.309199,-0.00,-0.00,-0.00
25.309547,-0.01,0.01,0.01
25.310069,-0.00,-0.01,0.03
25.311957,-0.00,0.01,-0.01
25.314148,-0.01,-0.03,-0.01
25.316423,0.01,-0.01,-0.01
25.318185,-0.00,0.04,0.01
25.329789,-0.03,-0.00,0.00
25.330407,0.01,-0.02,-0.01
25.330672,-0.01,0.00,-0.00
25.330887,-0.02,0.00,0.01
25.331096,0.01,0.01,-0.00
25.331301,-0.03,0.02,0.00
25.331525,-0.01,-0.01,-0.00
25.334511,0.01,-0.01,-0.00
25.339941,-0.02,0.01,0.01
25.340463,-0.02,0.01,-0.00
25.340680,0.01,-0.02,0.01
25.341810,-0.01,0.01,0.00
25.343799,-0.00,0.00,-0.01
25.349159,0.01,0.01,-0.00
25.349384,-0.02,0.02,0.00
25.349484,0.00,-0.02,0.00
25.351877,0.01,-0.02,-0.00
25.354988,-0.02,0.01,0.00
25.356043,0.00,-0.03,0.00
25.357729,0.01,-0.00,0.01
25.359774,-0.03,0.02,-0.00
25.361916,0.01,-0.04,-0.01
25.363786,-0.01,0.01,0.00
25.365939,-0.01,0.05,0.00
25.367791,-0.01,-0.00,0.01
25.369638,0.00,-0.03,-0.02
25.372203,-0.00,-0.02,-0.01
25.375195,-0.00,0.01,0.01
25.376274,-0.01,0.02,-0.00
25.377942,-0.01,-0.01,-0.00
25.380543,-0.00,-0.02,0.00
25.382444,-0.00,-0.02,0.01
25.384255,-0.01,0.02,-0.00
25.388690,-0.00,0.03,0.00
25.389800,-0.02,0.01,0.00
25.390080,0.01,-0.04,-0.01
25.393191,-0.00,0.03,-0.01
25.394115,-0.02,0.04,0.00
25.397767,0.00,-0.03,0.01
25.405367,0.00,-0.00,-0.00
25.406079,-0.02,0.02,-0.00
25.406316,0.00,0.02,0.00
25.406471,-0.01,-0.02,0.00
25.406611,0.00,-0.04,0.00
25.407903,-0.00,0.02,-0.01
25.410617,-0.02,0.03,0.00
25.412316,0.01,-0.03,0.00
25.414312,0.00,-0.02,0.00
25.416342,-0.01,0.02,-0.01
25.418494,-0.02,0.01,-0.00
25.420068,-0.00,-0.03,-0.00
25.423014,0.00,-0.00,0.00
25.425758,-0.02,0.04,0.00
25.426037,-0.01,-0.04,-0.01
25.428209,0.00,-0.03,-0.00
25.430089,-0.01,0.00,-0.00
25.432497,-0.01,0.02,0.01
25.434750,-0.00,-0.00,0.01
25.435775,-0.00,0.01,-0.01
25.438644,-0.03,0.01,-0.00
25.440532,0.01,-0.03,-0.01
25.442164,0.01,-0.03,0.00
25.445100,-0.01,0.03,0.00
25.447153,-0.02,0.02,0.01
25.449194,-0.01,-0.04,-0.00
25.451128,0.01,-0.02,-0.01
25.453993,-0.03,0.05,0.01
25.454610,-0.01,-0.03,0.00
25.457721,0.01,-0.06,-0.00
25.461260,-0.02,0.02,-0.00
25.461644,-0.01,-0.00,0.01
25.464143,0.01,-0.02,0.01
25.464581,-0.00,0.01,-0.01
25.467355,-0.02,0.03,-0.00
25.469661,-0.01,-0.00,0.00
25.471953,0.00,-0.03,0.00
25.472290,-0.02,0.01,-0.00
25.475450,0.00,-0.01,0.00
25.476732,0.00,-0.02,-0.01
25.478544,-0.01,0.01,0.00
25.480491,-0.01,0.03,0.00
25.483517,-0.01,0.00,0.00
25.485489,0.00,-0.04,0.00
25.490969,-0.01,0.01,-0.00
25.491657,-0.01,0.01,0.01
25.491889,-0.00,0.00,-0.00
25.492594,-0.00,0.00,-0.01
25.495614,-0.01,-0.02,-0.00
25.497258,-0.00,-0.03,0.00
25.499882,-0.01,0.01,0.01
25.500638,-0.00,0.02,0.01
25.503805,-0.02,0.00,-0.00
25.512217,0.00,-0.02,0.00
25.513126,-0.01,0.02,0.00
25.513433,-0.01,-0.01,0.00
25.513671,0.00,-0.02,0.00
25.513906,-0.01,0.05,-0.00
25.515147,-0.01,-0.03,0.01
25.516672,0.01,-0.05,-0.00
25.518802,-0.00,0.01,0.00
25.520621,-0.01,-0.01,0.01
25.522917,-0.00,-0.00,0.01
25.524570,-0.01,0.01,0.00
25.526854,-0.02,0.03,-0.03
25.528869,-0.00,-0.02,-0.01
25.530866,-0.00,-0.02,-0.00
25.533143,-0.01,-0.02,0.01
25.534956,-0.00,0.01,0.01
25.536765,-0.02,0.02,-0.01
25.538852,-0.01,-0.01,-0.01
25.540847,0.00,-0.02,-0.01
25.542444,-0.00,-0.03,-0.00
25.545070,-0.01,-0.01,0.00
25.546495,-0.01,0.03,0.01
25.548573,-0.02,-0.00,0.01
25.551144,-0.00,-0.03,0.00
25.553496,0.00,-0.01,-0.02
25.555817,-0.02,0.02,-0.00
25.557386,0.00,-0.02,0.01
25.560188,-0.00,0.01,0.00
25.560623,-0.03,0.01,-0.00
25.563670,0.01,-0.06,0.00
25.565878,0.01,-0.03,-0.00
25.566656,-0.02,0.05,0.00
25.569513,0.00,-0.02,-0.00
25.574001,-0.00,-0.02,-0.00
25.574460,-0.02,-0.00,-0.00
25.575130,-0.00,0.01,0.00
25.578326,-0.01,-0.00,-0.01
25.578788,-0.01,-0.01,-0.00
25.581268,-0.00,-0.03,0.00
25.583289,0.00,0.02,-0.00
25.585087,-0.02,0.02,0.01
25.591103,-0.00,-0.01,0.00
25.591924,-0.00,-0.01,-0.01
25.592211,-0.01,-0.00,0.00
25.592472,0.00,0.00,0.00
25.595752,-0.01,0.02,0.00
25.597308,-0.01,-0.01,0.00
25.600004,-0.00,-0.02,-0.00
25.600520,-0.01,-0.01,-0.01
25.609479,-0.01,0.01,0.00
25.610214,-0.00,-0.01,-0.00
25.610506,0.00,-0.01,-0.00
25.610741,-0.01,0.01,-0.02
25.610963,-0.01,0.00,-0.00
25.613300,-0.01,-0.02,0.00
25.615665,0.00,-0.01,0.01
25.616777,-0.01,0.01,0.01
25.619158,-0.01,-0.01,-0.00
25.621192,-0.00,-0.04,-0.00
25.624786,-0.01,-0.00,-0.00
25.625265,-0.01,0.04,-0.00
25.626582,-0.01,0.01,0.00
25.628787,-0.00,-0.01,-0.02
25.630834,-0.01,0.01,-0.01
25.633239,-0.01,0.00,0.00
25.634813,0.00,-0.03,-0.01
25.640764,-0.00,-0.02,-0.01
25.641707,-0.01,0.02,0.01
25.641990,-0.01,0.02,0.00
25.645462,-0.00,-0.01,-0.00
25.645818,-0.01,0.02,0.00
25.647930,-0.01,0.01,0.01
25.648539,-0.00,-0.02,0.01
25.652278,-0.01,-0.00,0.01
25.652806,-0.01,0.03,-0.00
25.655444,-0.02,0.02,0.00
25.656927,0.01,-0.04,-0.00
25.658908,-0.01,-0.01,-0.01
25.660601,-0.01,0.00,0.01
25.663436,-0.01,0.02,0.01
25.664878,-0.00,-0.00,-0.01
25.666715,-0.01,-0.01,-0.01
25.668751,-0.01,-0.01,-0.01
25.670696,0.00,-0.01,0.00
25.672722,-0.01,0.01,0.00
25.676225,-0.01,0.00,0.01
25.676676,-0.01,-0.02,0.00
25.678893,-0.01,0.01,-0.02
25.681775,-0.02,0.02,-0.01
25.682995,0.00,-0.03,0.01
25.684898,-0.01,0.01,0.00
25.687418,-0.01,0.02,0.01
25.688787,-0.01,-0.01,0.00
25.691012,0.00,-0.03,0.01
25.692668,-0.01,0.03,-0.02
25.695474,-0.01,0.02,0.00
25.697137,-0.01,-0.02,0.01
25.699255,0.00,-0.02,-0.00
25.702300,-0.02,0.03,0.00
25.704586,-0.01,-0.01,0.00
25.710738,0.01,-0.02,-0.00
25.711502,-0.01,0.03,0.00
25.711781,-0.02,0.02,-0.00
25.712036,0.00,-0.04,0.01
25.713266,-0.00,0.02,0.00
25.715548,-0.02,0.01,-0.00
25.718963,0.00,-0.01,0.00
25.720272,-0.01,0.00,-0.01
25.720798,-0.01,0.02,-0.00
25.730133,-0.01,-0.01,0.00
25.730963,0.00,-0.01,0.01
25.731244,-0.02,0.00,0.01
25.731476,-0.01,-0.01,0.01
25.731742,0.00,-0.00,0.00
25.733480,-0.01,0.00,-0.01
25.735346,-0.00,0.00,-0.00
25.739861,-0.00,0.02,-0.00
25.740721,-0.01,0.01,-0.00
25.741194,0.00,-0.03,0.00
25.743429,-0.00,-0.02,-0.01
25.744871,-0.01,-0.00,0.01
25.747385,-0.00,0.00,0.00
25.751650,-0.01,-0.01,-0.01
25.752195,-0.00,-0.02,-0.00
25.755225,0.00,-0.03,-0.01
25.755920,-0.01,0.03,0.00
25.758764,-0.01,0.04,0.02
25.759152,-0.01,0.00,-0.01
25.760568,-0.01,-0.03,-0.01
25.763087,-0.01,-0.02,-0.01
25.764775,-0.01,-0.00,0.01
25.767704,-0.00,-0.00,0.00
25.768725,-0.01,0.01,-0.01
25.770712,-0.01,0.01,-0.01
25.772717,-0.01,-0.00,-0.00
25.775365,-0.00,-0.03,0.00
25.777196,0.01,-0.02,0.01
25.778736,-0.02,0.06,-0.00
25.781271,-0.00,-0.06,0.00
25.783547,0.01,-0.03,-0.01
25.785779,-0.02,0.05,-0.01
25.787804,-0.02,0.01,0.00
25.788929,0.02,-0.04,-0.00
25.793439,0.00,-0.01,-0.00
25.793876,-0.02,0.01,0.01
25.795132,0.01,-0.01,0.00
25.797240,-0.02,0.02,-0.00
25.798994,-0.01,0.01,0.00
25.802123,0.00,-0.03,-0.01
25.805107,-0.01,-0.01,-0.00
25.805795,-0.01,-0.01,0.00
25.806885,-0.00,0.03,0.01
25.809238,-0.01,0.00,-0.01
25.811582,-0.01,-0.02,-0.01
25.812794,0.00,-0.02,-0.02
25.814892,-0.01,0.03,0.01
25.816915,-0.00,-0.03,0.02
25.818765,0.01,-0.02,-0.00
25.823144,-0.02,0.04,-0.00
25.823710,-0.01,-0.03,-0.00
25.824771,0.01,-0.06,0.01
25.827012,-0.01,0.02,-0.00
25.828666,-0.02,0.02,0.01
25.831810,0.00,-0.03,-0.01
25.832846,0.00,-0.03,-0.01
25.835969,-0.01,-0.01,-0.00
25.838552,0.00,0.01,-0.00
25.839212,-0.02,0.03,0.01
25.841535,-0.00,-0.02,0.01
25.843311,-0.00,-0.00,-0.01
25.845193,-0.01,-0.00,-0.01
25.846859,-0.01,-0.01,-0.01
25.848748,0.00,-0.02,0.01
25.850765,-0.00,0.00,-0.00
25.852752,-0.01,0.02,-0.01
25.855000,-0.01,-0.01,-0.01
25.856928,0.01,-0.03,0.00
25.858962,-0.00,-0.01,0.00
25.860547,-0.01,0.01,-0.01
25.862779,-0.00,-0.01,-0.00
25.864697,0.00,-0.01,0.00
25.867190,-0.02,-0.00,0.01
25.871089,0.00,-0.03,-0.00
25.871684,-0.02,0.01,-0.00
25.872924,-0.01,-0.01,0.01
25.874981,0.00,-0.00,0.00
25.877151,-0.01,0.02,-0.01
25.879410,-0.00,-0.00,-0.01
25.880782,-0.00,-0.01,0.00
25.882952,-0.01,-0.02,0.01
25.884868,-0.00,0.01,0.01
25.887012,-0.01,0.02,0.00
25.889058,-0.01,-0.01,-0.00
25.891242,-0.00,-0.02,0.00
25.892869,-0.01,-0.02,0.00
25.895073,-0.00,-0.00,-0.00
25.897176,-0.01,0.02,0.00
25.899010,-0.01,0.01,0.01
25.900933,-0.00,0.00,0.00
25.906096,-0.01,0.01,-0.01
25.906673,0.00,-0.05,0.01
25.907329,0.00,-0.03,-0.00
25.908911,-0.02,0.02,0.01
25.910827,-0.00,-0.01,-0.00
25.913098,-0.01,0.00,-0.01
25.914978,-0.01,0.00,-0.01
25.917123,-0.01,-0.01,-0.00
25.919119,-0.00,0.00,-0.00
25.921132,-0.01,0.03,0.00
25.923092,-0.01,-0.02,0.01
25.925232,0.01,-0.06,0.00
25.928755,-0.02,0.02,0.00
25.929269,-0.02,0.04,-0.01
25.931241,-0.02,-0.01,0.00
25.933137,0.02,-0.05,0.00
25.935402,0.01,-0.00,-0.01
25.937208,-0.03,0.07,-0.00
25.939591,0.00,-0.05,0.00
25.941209,0.02,-0.07,-0.01
25.944828,-0.02,0.01,-0.00
25.945645,-0.01,-0.00,0.01
25.947939,0.00,-0.02,-0.01
