time,gFx,gFy,gFz,TgF
31.633230,0.0897,0.0064,0.9142,0.919
31.633318,0.0750,0.0095,1.0124,1.015
31.635867,0.1156,-0.0064,1.0833,1.089
31.636766,0.1185,-0.0093,1.0322,1.039
31.639798,0.0894,-0.0239,1.0319,1.036
31.645124,0.1204,-0.0318,1.0503,1.058
31.645448,0.0682,0.0315,1.0268,1.030
31.645561,0.0579,0.0291,1.0185,1.021
31.647755,0.0699,-0.0042,0.9697,0.972
31.648892,0.2057,-0.0217,0.9958,1.017
31.651701,0.0967,0.0066,1.0960,1.100
31.652899,0.0916,0.0239,1.0886,1.093
31.655948,0.0975,0.0100,1.0036,1.008
31.657827,0.0706,-0.0159,0.9518,0.955
31.661965,0.0945,-0.0027,0.9833,0.988
31.662296,0.1002,0.0110,1.1013,1.106
31.664067,0.0926,0.0020,0.9589,0.963
31.665069,0.1393,-0.0203,0.8993,0.910
31.668078,0.1546,-0.0193,0.9618,0.974
31.669087,0.0450,0.0083,1.0156,1.017
31.671941,0.0826,0.0034,1.0329,1.036
31.672929,0.0679,-0.0151,1.0073,1.010
31.678533,0.1094,0.0005,0.9736,0.980
31.678979,0.0718,0.0117,1.0359,1.038
31.680045,0.0796,0.0164,1.0390,1.042
31.681028,0.0215,0.0178,1.0114,1.012
31.683837,0.1131,-0.0274,0.9675,0.974
31.684978,0.0464,-0.0037,0.9161,0.917
31.687922,0.0877,0.0156,0.9736,0.978
31.688952,0.0787,-0.0007,1.0473,1.050
31.694557,0.1126,-0.0027,0.9494,0.956
31.694958,0.0655,0.0005,0.9679,0.970
31.696053,0.0799,-0.0183,1.0065,1.010
31.697023,0.0423,-0.0017,0.9755,0.976
31.699914,0.0928,0.0164,1.0139,1.018
31.700980,0.0479,0.0325,0.9897,0.991
31.703791,0.0831,-0.0071,0.8863,0.890
31.704986,0.1309,-0.0230,0.9743,0.983
31.711996,0.1151,-0.0205,1.0156,1.022
31.712427,0.0872,0.0078,1.0544,1.058
31.712573,0.0423,0.0340,1.0522,1.054
31.713120,0.0547,-0.0012,1.0371,1.039
31.715983,0.0232,0.0054,0.9428,0.943
31.717114,0.0948,-0.0191,0.9811,0.986
31.719764,0.0987,0.0044,1.0488,1.053
31.721091,0.0726,-0.0086,1.0376,1.040
31.734349,0.1094,-0.0083,1.0065,1.013
31.734701,0.1371,0.0061,0.9924,1.002
31.734832,0.1033,0.0217,1.0053,1.011
31.734946,0.0660,0.0183,1.0183,1.021
31.735052,0.0960,-0.0010,0.9955,1.000
31.735152,0.1295,-0.0220,1.0278,1.036
31.736008,0.1309,-0.0159,1.0483,1.057
31.736951,0.1041,0.0007,1.0170,1.022
31.739903,0.1327,-0.0081,1.0244,1.033
31.745965,0.1334,0.0093,1.0319,1.041
31.746319,0.0831,0.0142,1.0080,1.012
31.746451,0.1385,-0.0032,1.0241,1.033
31.747989,0.1131,0.0120,1.0439,1.050
31.749052,0.0904,0.0129,1.0754,1.079
31.752115,0.1217,-0.0022,0.9914,0.999
31.753035,0.1444,-0.0005,0.9369,0.948
31.755938,0.1349,-0.0007,1.0261,1.035
31.757280,0.1222,0.0161,1.1092,1.116
31.762340,0.1143,0.0098,1.0432,1.049
31.762649,0.1212,-0.0034,1.0456,1.053
31.764075,0.0823,0.0159,1.0192,1.023
31.765406,0.1016,0.0171,1.0219,1.027
31.768000,0.1280,-0.0200,1.0261,1.034
31.769119,0.1261,-0.0149,1.0166,1.024
31.771870,0.1427,-0.0137,1.0530,1.063
31.773086,0.1422,0.0249,1.0444,1.054
31.777566,0.1092,0.0315,1.0310,1.037
31.777955,0.1114,-0.0022,1.0444,1.050
31.780079,0.0474,0.0064,1.0263,1.027
31.781251,0.1407,0.0015,1.0263,1.036
31.784067,0.1046,-0.0098,1.0500,1.055
31.785142,0.0899,-0.0090,1.0359,1.040
31.787939,0.1244,-0.0061,0.9804,0.988
31.789131,0.1256,-0.0154,1.0126,1.021
31.794330,0.0796,0.0173,1.0942,1.097
31.794697,0.0848,0.0203,1.0811,1.085
31.796391,0.0772,0.0064,1.0363,1.039
31.797206,0.0828,0.0027,0.9875,0.991
31.800305,0.0784,0.0151,1.0662,1.069
31.801315,0.1021,-0.0364,1.0534,1.059
31.804071,0.1295,-0.0318,1.0109,1.020
31.805213,0.1197,0.0171,1.0109,1.018
31.812107,0.0806,0.0127,1.0771,1.080
31.814152,0.1041,0.0139,1.0828,1.088
31.814343,0.0816,0.0020,1.0219,1.025
31.814454,0.0989,0.0115,1.0078,1.013
31.816146,0.0740,0.0071,1.0415,1.044
31.817140,0.0774,-0.0090,1.0398,1.043
31.819958,0.1324,-0.0513,0.9824,0.993
31.821123,0.1388,0.0020,1.0283,1.038
31.831757,0.1109,0.0186,1.0806,1.086
31.832143,0.0195,0.0156,1.0796,1.080
31.832289,0.1041,0.0086,0.9875,0.993
31.832402,0.0811,0.0100,0.9697,0.973
31.832512,0.1158,-0.0322,1.0197,1.027
31.833261,0.1305,-0.0322,1.1057,1.114
31.836077,0.0782,0.0061,1.0845,1.087
31.837183,0.0831,-0.0066,0.9995,1.003
31.840084,0.0916,0.0327,0.8746,0.880
31.845352,0.1341,-0.0020,1.0288,1.037
31.845738,0.1124,-0.0029,1.1179,1.124
31.845871,0.1043,-0.0274,1.1072,1.112
31.848095,0.1138,0.0007,0.9833,0.990
31.849176,0.0787,-0.0061,0.9753,0.978
31.852119,0.0762,0.0042,0.9758,0.979
31.853139,0.1090,0.0017,1.0151,1.021
31.856171,0.1229,-0.0086,1.0833,1.090
31.861283,0.0980,-0.0151,1.0754,1.080
31.861636,0.1073,-0.0007,1.0144,1.020
31.861774,0.0860,0.0149,1.0625,1.066
31.864134,0.0454,0.0271,1.0478,1.049
31.865217,0.0379,0.0086,0.9618,0.963
31.868105,0.1542,-0.0359,1.0053,1.018
31.869273,0.1014,-0.0044,1.0112,1.016
31.872202,0.1231,0.0022,1.0158,1.023
31.873196,0.1327,-0.0005,1.0710,1.079
31.877229,0.0762,0.0110,0.9613,0.964
31.877640,0.0770,0.0266,0.9311,0.935
31.880358,0.0884,-0.0252,1.0405,1.045
31.881496,0.1136,-0.0110,1.0942,1.100
31.899795,0.0987,-0.0042,1.0610,1.066
31.900204,0.0496,0.0032,1.0334,1.035
31.900377,0.1024,-0.0027,0.9298,0.935
31.900504,0.1187,0.0061,0.9665,0.974
31.900639,0.1285,-0.0103,1.0600,1.068
31.900748,0.0853,-0.0169,1.1040,1.107
31.900858,0.1334,-0.0044,1.0263,1.035
31.900976,0.0953,-0.0156,1.0178,1.022
31.901090,0.0464,0.0161,1.0048,1.006
31.902077,0.0804,0.0215,0.9870,0.990
31.904632,0.1224,-0.0064,1.0503,1.057
31.905720,0.1153,0.0012,1.0466,1.053
31.912961,0.0919,-0.0105,1.0471,1.051
31.913349,0.1002,0.0103,1.0427,1.048
31.913495,0.0379,-0.0022,1.0195,1.020
31.913613,0.0945,0.0110,1.0134,1.018
31.916801,0.0953,0.0005,1.0813,1.085
31.917861,0.0814,-0.0081,1.0662,1.069
31.920773,0.0804,-0.0151,1.0317,1.035
31.922136,0.1424,0.0173,1.0244,1.034
31.934973,0.0884,0.0142,1.0456,1.049
31.935421,0.0652,0.0379,1.0642,1.067
31.935617,0.1273,0.0098,1.0373,1.045
31.935774,0.1124,-0.0247,1.0041,1.011
31.935896,0.1388,-0.0120,1.0627,1.072
31.936014,0.0904,-0.0039,1.0886,1.092
31.936406,0.0914,0.0098,1.0158,1.020
31.937489,0.1473,0.0120,0.9447,0.956
31.940308,0.1134,0.0205,0.9672,0.974
31.944416,0.1190,-0.0076,1.0471,1.054
31.944762,0.1361,-0.0027,1.0537,1.062
31.945396,0.1427,-0.0208,1.0508,1.061
31.948221,0.1212,-0.0090,1.0644,1.071
31.949329,0.0782,0.0418,1.0439,1.048
31.952064,0.0567,-0.0112,0.9643,0.966
31.953333,0.0958,-0.0005,0.9450,0.950
31.956308,0.1236,-0.0261,1.0298,1.037
31.961881,0.1390,-0.0156,1.1123,1.121
31.962246,0.1510,0.0144,1.0464,1.057
31.962374,0.1080,0.0020,0.9516,0.958
31.964208,0.0730,0.0051,1.0254,1.028
31.965367,0.1063,-0.0037,1.0578,1.063
31.968215,0.0955,-0.0205,1.0786,1.083
31.969352,0.0806,-0.0147,1.0300,1.033
31.972367,0.1107,0.0205,0.9948,1.001
31.973314,0.1278,0.0122,0.9907,0.999
31.977423,0.0992,0.0366,0.9587,0.964
31.977778,0.1112,-0.0257,1.0190,1.025
31.980362,0.0999,-0.0376,1.0554,1.061
31.982021,0.0921,-0.0044,1.0576,1.062
31.984250,0.0704,0.0100,1.0671,1.069
31.985408,0.0073,0.0198,1.0212,1.021
31.988523,0.0694,0.0078,0.9882,0.991
31.989408,0.1041,-0.0059,0.9772,0.983
31.993674,0.0796,0.0105,1.0381,1.041
31.994026,0.1070,-0.0076,1.0283,1.034
31.996441,0.1002,-0.0210,0.9824,0.988
31.997385,0.1375,0.0032,1.0109,1.020
32.000189,0.0134,0.0093,1.1057,1.106
32.001400,0.0640,0.0046,1.1021,1.104
32.004288,0.0398,0.0076,0.9755,0.976
32.005373,0.0662,-0.0122,0.9623,0.965
32.010704,0.0884,0.0039,1.0102,1.014
32.011067,0.0811,-0.0195,1.0840,1.087
32.012416,0.1383,-0.0022,1.0906,1.099
32.013414,0.0476,0.0283,1.0351,1.037
32.016570,0.0300,0.0310,1.0312,1.032
32.017464,0.0792,0.0071,0.9569,0.960
32.020167,0.1302,-0.0090,1.0190,1.027
32.021783,0.1542,-0.0044,1.1079,1.119
32.031517,0.0906,0.0044,1.1470,1.151
32.031873,0.0730,0.0064,0.9848,0.988
32.031997,0.1099,0.0149,0.9719,0.978
32.032113,0.0953,0.0142,1.0302,1.035
32.032310,0.0867,0.0239,1.0811,1.085
32.033502,0.1507,-0.0151,1.0508,1.062
32.036366,0.1395,-0.0115,1.0178,1.027
32.037493,0.1480,-0.0269,1.0026,1.014
32.044580,0.1180,0.0186,1.0425,1.049
32.044967,0.1278,0.0237,1.0456,1.054
32.045094,0.0892,0.0161,1.0510,1.055
32.045559,0.0975,-0.0235,0.9890,0.994
32.048346,0.1278,-0.0188,0.9938,1.002
32.049517,0.1068,0.0071,1.0339,1.039
32.052333,0.0926,-0.0239,1.0874,1.092
32.053513,0.0936,-0.0144,0.9960,1.001
32.056384,0.0296,0.0056,0.9958,0.996
32.061813,0.0806,-0.0095,1.0600,1.063
32.062192,0.0708,0.0061,0.9704,0.973
32.062328,0.0872,0.0068,0.9550,0.959
32.064421,0.0635,-0.0071,1.0764,1.078
32.065466,0.0867,-0.0222,1.0630,1.067
32.068407,0.0628,-0.0064,1.0493,1.051
32.069558,-0.0005,0.0164,1.0725,1.073
32.072453,0.0584,0.0042,0.9794,0.981
32.076959,0.0931,-0.0044,0.9477,0.952
32.077318,0.1263,-0.0318,1.0107,1.019
32.077543,0.1305,-0.0349,1.1375,1.145
32.080474,0.0679,0.0257,1.0605,1.063
32.081591,0.0809,0.0081,1.0217,1.025
32.084943,0.0889,0.0042,1.0070,1.011
32.085525,0.0818,-0.0059,1.0285,1.032
32.088263,0.1143,-0.0122,1.0530,1.059
32.089537,0.0728,-0.0059,1.0332,1.036
32.093703,0.1730,-0.0281,0.9604,0.976
32.094062,0.1063,-0.0257,0.9748,0.981
32.096641,0.1353,-0.0169,1.0285,1.038
32.097653,0.1190,0.0051,1.1013,1.108
32.100455,0.0843,0.0039,1.0906,1.094
32.101648,0.0796,0.0034,1.0036,1.007
32.104614,0.0352,0.0186,0.9569,0.958
32.105532,0.1498,-0.0078,0.9931,1.004
32.110611,0.1007,-0.0049,1.0972,1.102
32.110979,0.0958,-0.0010,1.0874,1.092
32.112636,0.0848,0.0293,1.0762,1.080
32.113619,0.0682,0.0198,0.9853,0.988
32.116532,0.0733,0.0183,1.0124,1.015
32.117584,0.0855,-0.0081,1.0630,1.066
32.120457,0.1319,-0.0239,1.1328,1.141
32.121625,0.1029,-0.0037,1.0857,1.091
32.131058,0.1055,0.0169,1.0437,1.049
32.131455,0.0630,0.0159,0.9977,1.000
32.131595,0.0970,0.0227,0.9938,0.999
32.131713,0.0950,-0.0066,1.0271,1.031
32.132489,0.1300,-0.0166,1.1221,1.130
32.133613,0.1156,0.0005,1.1030,1.109
32.136575,0.0826,0.0188,0.9753,0.979
32.137618,0.0779,0.0325,0.9689,0.973
32.144761,0.0948,0.0032,0.9802,0.985
32.145112,0.0948,-0.0088,0.9980,1.003
32.145241,0.1192,-0.0195,1.0254,1.032
32.145730,0.1285,-0.0054,1.0657,1.073
32.148994,0.0867,-0.0046,1.0100,1.014
32.149794,0.0828,0.0088,1.0307,1.034
32.152653,0.0310,0.0100,1.0398,1.040
32.153752,0.1048,-0.0032,1.0161,1.021
32.156934,0.0779,-0.0027,1.0503,1.053
32.161586,0.0696,-0.0257,1.0725,1.075
32.161955,0.0579,0.0107,1.0012,1.003
32.162093,0.1368,0.0086,0.9958,1.005
32.164668,0.1449,-0.0088,1.0476,1.058
32.165715,0.0767,0.0198,1.0571,1.060
32.168512,0.0889,0.0093,1.0043,1.008
32.169697,0.1307,-0.0296,1.0376,1.046
32.172729,0.1102,-0.0090,1.0390,1.045
32.177044,0.0818,-0.0315,1.0464,1.050
32.177394,0.1092,0.0139,1.0588,1.065
32.177778,0.0860,0.0110,1.0429,1.047
32.180492,0.1153,0.0081,1.0268,1.033
32.181693,0.0823,0.0164,0.9880,0.992
32.184560,0.1314,0.0059,1.0268,1.035
32.185877,0.1263,-0.0210,1.0483,1.056
32.188585,0.0938,-0.0107,1.0249,1.029
32.189859,0.1046,0.0147,1.0019,1.007
32.195198,0.0537,0.0086,0.9936,0.995
32.195681,0.0963,0.0059,0.9909,0.996
32.196942,0.1116,-0.0203,0.9965,1.003
32.197785,0.0906,-0.0005,1.0449,1.049
32.200640,0.0452,0.0090,1.1160,1.117
32.201903,0.0652,0.0222,1.0078,1.010
32.204663,0.0293,0.0107,0.9232,0.924
32.205755,0.0740,0.0203,0.9494,0.952
32.212411,0.0557,-0.0259,1.0183,1.020
32.212902,0.1119,-0.0037,1.0471,1.053
32.213108,0.0931,-0.0054,1.0439,1.048
32.213966,0.0300,0.0110,0.9853,0.986
32.216860,0.0276,0.0139,0.9259,0.926
32.217868,0.0603,0.0024,0.9550,0.957
32.220750,0.0696,-0.0298,0.9916,0.995
32.221925,0.1182,0.0061,1.0801,1.087
32.236341,0.0591,-0.0064,1.0200,1.022
32.236782,0.0621,0.0064,0.9494,0.951
32.236961,0.0682,0.0198,0.9464,0.949
32.237115,0.0428,0.0076,1.0398,1.041
32.237276,0.0740,-0.0061,1.0256,1.028
32.237423,0.0618,0.0327,0.9772,0.980
32.237574,0.0889,-0.0274,0.9902,0.995
32.237951,0.0953,0.0027,0.9179,0.923
32.246175,0.0450,0.0159,0.9372,0.938
32.246591,0.1180,0.0071,1.0774,1.084
32.246759,0.0555,-0.0002,1.0039,1.005
32.246916,0.0689,0.0252,0.9279,0.931
32.248884,0.0322,0.0169,0.9467,0.947
32.249969,0.0657,-0.0154,0.9924,0.995
32.252778,0.1278,-0.0166,0.9574,0.966
32.253905,0.1136,-0.0042,0.9675,0.974
32.256767,0.0599,0.0147,1.0571,1.059
32.262854,0.0567,-0.0115,0.9110,0.913
32.263826,0.0640,-0.0171,0.8783,0.881
32.264049,0.0794,0.0059,1.0249,1.028
32.265022,0.0061,0.0313,1.0820,1.083
32.271655,0.0770,0.0288,1.0080,1.011
32.272085,0.0823,-0.0195,0.9411,0.945
32.272580,0.0484,-0.0081,0.9450,0.946
32.272988,0.0674,0.0125,0.9938,0.996
32.278507,0.0559,0.0049,1.0222,1.024
32.278983,0.0757,-0.0107,1.0021,1.005
32.279200,0.0691,-0.0022,0.9318,0.934
32.281133,0.0481,0.0147,0.9665,0.968
32.282105,0.0188,0.0049,1.0613,1.061
32.285047,0.0748,0.0061,0.9855,0.988
32.286266,0.0379,0.0090,0.9044,0.905
32.288984,0.0435,0.0064,0.9091,0.910
32.290393,0.0848,-0.0137,0.9643,0.968
32.295172,0.0694,-0.0017,1.0417,1.044
32.295645,0.0691,-0.0164,1.0395,1.042
32.297117,0.0217,-0.0129,0.9907,0.991
32.298030,0.0469,0.0193,0.9320,0.933
32.300984,0.0225,-0.0093,0.9130,0.913
32.302186,0.0281,0.0151,0.9821,0.983
32.305047,0.0638,-0.0335,1.0388,1.041
32.306154,0.0858,-0.0198,0.9650,0.969
32.313979,0.1263,0.0005,0.9386,0.947
32.314443,0.0352,0.0105,0.9853,0.986
32.314650,0.0508,0.0015,1.0053,1.007
32.314813,0.0643,-0.0132,0.9846,0.987
32.317207,0.0672,-0.0042,0.9941,0.996
32.318133,0.0733,-0.0042,1.0366,1.039
32.321038,0.0603,0.0235,0.9567,0.959
32.322153,0.0743,0.0010,0.9596,0.963
32.338783,0.0919,-0.0112,1.0298,1.034
32.339206,0.0792,0.0188,1.0429,1.046
32.339460,0.0689,0.0225,1.0405,1.043
32.339588,0.0665,0.0161,1.0302,1.033
32.339706,0.1026,-0.0112,0.9921,0.997
32.339820,0.0708,-0.0169,1.0114,1.014
32.339923,0.0762,0.0132,1.0148,1.018
32.340034,0.0679,0.0142,0.9926,0.995
32.345779,0.1031,-0.0271,0.9760,0.982
32.346179,0.1077,-0.0154,0.9745,0.981
32.346335,0.0882,0.0208,1.0329,1.037
32.346457,0.0567,0.0034,1.0534,1.055
32.349240,0.0975,-0.0056,0.9982,1.003
32.350273,0.0379,-0.0066,0.9789,0.980
32.353062,0.0513,-0.0015,1.0727,1.074
32.354134,0.0701,0.0076,0.9997,1.002
32.357239,0.0244,-0.0012,0.9806,0.981
32.362903,0.0682,-0.0213,0.9562,0.959
32.363731,0.0972,0.0112,0.9946,0.999
32.364039,0.0799,0.0015,1.0434,1.046
32.365219,0.0599,-0.0027,1.0207,1.022
32.366217,0.0633,0.0039,0.9819,0.984
32.369477,0.0388,-0.0107,1.0671,1.068
32.370777,-0.0002,0.0154,1.0652,1.065
32.373111,0.0679,0.0002,0.9425,0.945
32.378222,0.0784,0.0071,0.9230,0.926
32.378647,0.0479,-0.0107,0.9445,0.946
32.378831,0.0909,-0.0203,0.9704,0.975
32.380929,0.1302,-0.0012,0.9523,0.961
32.382127,0.0633,-0.0083,0.9858,0.988
32.384916,0.0884,-0.0012,1.0307,1.035
32.386073,0.0315,0.0274,0.9819,0.983
32.388944,0.0550,-0.0027,1.0175,1.019
32.390135,0.0279,-0.0142,0.9953,0.996
32.395418,0.0853,0.0132,0.8912,0.895
32.395742,0.0997,-0.0186,0.9457,0.951
32.397125,0.1366,-0.0242,1.0065,1.016
32.398164,0.1102,0.0088,1.0532,1.059
32.401041,0.0406,0.0007,1.0574,1.058
32.402495,0.0643,0.0237,0.9477,0.950
32.405082,0.0506,0.0164,0.9137,0.915
32.405994,0.0508,-0.0100,0.9635,0.965
32.411726,0.0919,0.0017,0.9977,1.002
32.412086,0.1007,0.0076,0.9985,1.004
32.413188,0.1075,0.0022,0.9601,0.966
32.414110,0.0911,0.0078,0.8988,0.903
32.417016,0.0987,0.0034,0.9425,0.948
32.418094,0.0809,0.0000,1.0581,1.061
32.420951,0.0379,0.0191,0.9999,1.001
32.422052,0.0765,0.0034,0.9662,0.969
32.436867,0.0770,0.0015,0.9907,0.994
32.437264,0.0493,0.0061,1.0456,1.047
32.437445,0.0787,-0.0066,1.0381,1.041
32.437608,0.0682,0.0103,1.0068,1.009
32.437740,0.1038,0.0286,0.9530,0.959
32.437905,0.0430,0.0249,0.9951,0.996
32.438058,0.1424,-0.0076,0.9508,0.961
32.438201,0.1148,-0.0095,0.9499,0.957
32.446516,0.1270,-0.0230,1.0952,1.103
32.446927,0.0442,0.0244,1.0593,1.061
32.447088,0.0452,0.0156,0.9381,0.939
32.447265,0.0713,-0.0027,0.8626,0.866
32.449099,0.1234,-0.0103,0.9557,0.964
32.450200,0.0823,-0.0076,0.9968,1.000
32.453071,0.1182,-0.0200,1.0095,1.017
32.454218,0.1217,-0.0081,0.9870,0.995
32.457411,0.0310,0.0298,1.0217,1.023
32.463250,0.0305,0.0137,1.0317,1.032
32.463711,0.0410,0.0178,1.0344,1.035
32.463882,0.0567,-0.0286,1.0163,1.018
32.465195,0.0862,-0.0188,1.0295,1.033
32.466193,0.1102,0.0151,1.0043,1.010
32.469149,0.0765,0.0181,1.0158,1.019
32.470371,0.0840,0.0095,0.9697,0.973
32.473166,0.1141,-0.0049,0.9313,0.938
32.478599,0.0828,0.0137,0.9716,0.975
32.479036,0.0616,-0.0012,1.0332,1.035
32.479207,0.1129,-0.0061,1.0232,1.029
32.481035,0.0804,-0.0147,0.9892,0.993
32.482295,0.0845,-0.0049,0.9477,0.951
32.485185,0.0760,0.0000,0.9550,0.958
32.486381,0.0701,-0.0088,1.0058,1.008
32.489185,0.0694,-0.0225,1.0129,1.016
32.490279,0.0359,0.0342,0.9169,0.918
32.495270,0.0633,0.0100,0.9237,0.926
32.495737,0.0557,-0.0169,1.0065,1.008
32.497307,0.0579,-0.0005,1.0635,1.065
32.498254,0.0733,-0.0071,1.0903,1.093
32.501257,-0.0178,0.0230,1.0173,1.018
32.502209,0.0943,-0.0034,0.8534,0.859
32.505059,0.0437,-0.0022,0.9110,0.912
32.506238,0.0911,-0.0012,0.9921,0.996
32.512427,0.1102,-0.0122,1.0767,1.082
32.512882,0.1143,-0.0188,1.0383,1.045
32.513236,0.0831,-0.0076,0.9838,0.987
32.514319,0.0098,0.0369,0.9369,0.938
32.517130,0.0493,0.0081,0.9980,0.999
32.518294,0.0594,-0.0112,1.0112,1.013
32.521105,0.1163,0.0007,1.0119,1.019
32.522191,0.0875,-0.0191,1.0085,1.012
32.537153,0.0689,0.0076,0.9413,0.944
32.545724,0.0767,-0.0010,0.9582,0.961
32.546124,0.0936,0.0054,1.0109,1.015
32.546392,0.0711,0.0288,0.9858,0.989
32.546599,0.0601,0.0032,0.9618,0.964
32.546790,0.0941,-0.0073,0.9455,0.950
32.546984,0.0752,-0.0259,0.9374,0.941
32.547144,0.1163,0.0137,1.0388,1.045
32.547303,0.1082,-0.0086,1.0647,1.070
32.547572,0.0716,0.0264,0.9916,0.995
32.547776,0.0572,0.0083,0.9733,0.975
32.547907,0.0415,0.0274,0.9912,0.992
32.549491,0.0606,0.0056,0.9755,0.977
32.550377,0.0586,0.0122,0.9999,1.002
32.553178,0.0674,-0.0169,1.0122,1.015
32.554358,0.0650,-0.0098,0.9653,0.967
32.557338,0.0870,0.0227,1.0192,1.023
32.561131,0.0557,0.0073,1.0693,1.071
32.561620,0.0044,0.0239,0.9824,0.983
32.562905,0.1109,-0.0002,0.8607,0.868
32.565863,0.0647,-0.0151,1.0210,1.023
32.566356,0.0687,-0.0320,1.0647,1.067
32.569078,0.1234,-0.0318,1.0004,1.009
32.570272,0.0735,0.0472,1.0068,1.011
32.573154,0.0139,0.0254,1.0500,1.050
32.579680,0.0410,0.0257,0.9885,0.990
32.580174,0.0828,-0.0203,0.9174,0.921
32.580375,0.0537,-0.0024,1.0356,1.037
32.581183,0.0762,0.0247,1.0649,1.068
32.582410,0.1033,-0.0310,0.9970,1.003
32.585425,0.0694,-0.0115,0.9406,0.943
32.586421,0.0704,0.0151,0.9657,0.968
32.589597,0.0848,-0.0073,1.0920,1.095
32.590573,0.0408,0.0044,1.0144,1.015
32.594076,0.0997,0.0227,1.0117,1.017
32.594555,0.1244,-0.0132,0.9679,0.976
32.597463,0.0613,0.0144,0.9042,0.906
32.598505,0.1368,-0.0225,1.0271,1.036
32.602593,0.1410,-0.0269,1.0515,1.061
32.602838,0.0796,0.0095,0.9809,0.984
32.605228,0.1014,0.0007,0.9953,1.000
32.606497,0.0484,0.0122,0.9787,0.980
32.616877,0.0464,-0.0059,0.9694,0.971
32.617297,0.1009,0.0081,1.0481,1.053
32.617487,0.0743,0.0051,0.9289,0.932
32.617627,0.0989,0.0071,0.8819,0.888
32.617770,0.1092,-0.0166,0.9303,0.937
32.618424,0.0804,-0.0039,1.0356,1.039
32.621355,0.0826,0.0086,1.0674,1.071
32.622345,0.0357,-0.0054,1.0600,1.061
32.625981,0.0625,0.0000,0.9423,0.944
32.626410,0.0628,0.0017,0.9396,0.942
32.629460,0.0515,0.0007,0.9714,0.973
32.630539,0.0777,-0.0115,1.0207,1.024
32.633508,0.0855,-0.0261,0.9682,0.972
32.634365,0.0757,-0.0313,0.9323,0.936
32.637297,0.1038,0.0086,0.9601,0.966
32.638463,0.0667,0.0232,0.9836,0.986
32.641437,0.0489,0.0217,0.9315,0.933
32.642565,0.0779,-0.0215,0.9423,0.946
32.645367,0.0748,-0.0281,1.0346,1.038
32.646649,0.0599,-0.0010,1.0173,1.019
32.649150,0.0945,0.0095,0.9924,0.997
32.650509,0.0081,0.0161,0.9354,0.936
32.653371,0.0647,0.0269,0.9235,0.926
32.654460,0.0584,0.0034,0.9293,0.931
32.657783,0.1253,-0.0222,0.9552,0.964
32.658649,0.0559,-0.0039,0.9806,0.982
32.661305,0.1222,0.0313,0.9413,0.950
32.662669,0.0738,0.0007,0.9025,0.905
32.665318,0.0493,0.0112,0.9684,0.970
32.666443,0.0638,-0.0098,1.0151,1.017
32.669286,0.1031,-0.0034,1.0344,1.040
32.670473,0.0374,0.0225,1.0229,1.024
32.673319,0.0963,0.0254,0.9662,0.971
32.674604,0.0625,0.0191,0.9662,0.968
32.677715,0.0555,0.0032,0.9721,0.974
32.678571,0.1349,-0.0049,0.9919,1.001
32.681383,0.1175,-0.0042,1.0312,1.038
32.682469,0.1202,-0.0064,1.0056,1.013
32.685308,0.0789,0.0266,0.9464,0.950
32.686440,0.1451,0.0061,0.9760,0.987
32.689266,0.0814,0.0105,1.0109,1.014
32.690601,0.1456,-0.0269,1.0305,1.041
32.693820,0.1104,-0.0093,0.9848,0.991
32.694701,0.0945,0.0112,0.9523,0.957
32.697583,0.1036,-0.0027,0.9601,0.966
32.698424,0.1454,-0.0064,0.9682,0.979
32.701442,0.0757,-0.0002,0.9489,0.952
32.702975,0.0997,-0.0027,0.9926,0.998
32.705450,0.1412,-0.0081,1.0349,1.045
32.706753,0.0748,0.0340,0.9374,0.941
32.709597,0.0975,-0.0181,1.0107,1.016
32.712073,0.1138,-0.0095,1.0400,1.046
32.713336,0.0562,0.0007,0.9772,0.979
32.714542,0.0948,0.0088,1.0236,1.028
32.717407,0.1151,0.0164,0.9806,0.988
32.718499,0.0960,-0.0100,0.8839,0.889
32.721576,0.0911,-0.0244,1.0075,1.012
32.722599,0.1160,-0.0073,1.0542,1.061
32.725441,0.0796,0.0066,1.0041,1.007
32.726614,0.1163,-0.0098,0.9609,0.968
32.729524,0.0643,0.0110,0.9340,0.936
32.730691,0.0655,0.0010,0.9552,0.957
32.733534,0.0936,-0.0032,0.9846,0.989
32.734502,0.1266,-0.0005,0.9547,0.963
32.737386,0.1380,0.0002,0.9611,0.971
32.738541,0.0760,-0.0203,0.9914,0.995
32.741547,0.0921,0.0125,0.9709,0.975
32.742932,0.0384,0.0000,1.0266,1.027
32.745547,0.0247,0.0249,1.0488,1.049
32.746634,0.0599,-0.0056,0.8900,0.892
32.749214,0.1200,-0.0066,0.8812,0.889
32.750514,0.1141,-0.0044,0.9618,0.969
32.753294,0.0586,-0.0002,1.0212,1.023
32.754569,0.1244,-0.0122,1.0334,1.041
32.758031,0.0706,-0.0213,1.0114,1.014
32.758669,0.0503,0.0178,0.9606,0.962
32.761423,0.0173,0.0134,0.9968,0.997
32.762718,0.0581,0.0076,0.9289,0.931
32.765616,0.0840,0.0044,0.9369,0.941
32.766457,0.1175,-0.0552,1.0293,1.037
32.769282,0.0738,0.0005,1.0469,1.049
32.770550,0.0860,0.0122,1.0322,1.036
32.773310,0.0452,0.0484,1.0021,1.004
